feature,bin,cnt_0,cnt_1,pct_0,pct_1,woe,adj_woe
V23,"(-0.0844, -0.0361]",16468.0,17.0,0.10011185682326622,0.047619047619047616,-0.7430552878307185,-0.7140981124105676
V23,"(-0.0361, 0.0115]",16473.0,12.0,0.10014225269915378,0.03361344537815126,-1.0916655551561214,-1.0508739128735871
V23,"(0.0115, 0.0668]",16470.0,16.0,0.10012401517362124,0.04481792717086835,-0.8038013499290441,-0.7730600490285683
V23,"(0.0668, 0.138]",16473.0,12.0,0.10014225269915378,0.03361344537815126,-1.0916655551561214,-1.0508739128735871
V23,"(0.138, 0.275]",16468.0,17.0,0.10011185682326622,0.047619047619047616,-0.7430552878307185,-0.7140981124105676
V23,"(0.275, 19.003]",16386.0,100.0,0.09961336445871025,0.2801120448179272,1.033893346289192,1.0388503744124797
V24,"(-2.837, -0.852]",16460.0,25.0,0.10006322342184612,0.0700280112044818,-0.35690689835999934,-0.3371346472731749
V24,"(-0.852, -0.433]",16427.0,58.0,0.09986261064098823,0.16246498599439776,0.48666716000808025,0.49522046646864853
V24,"(-0.433, -0.247]",16437.0,48.0,0.09992340239276334,0.13445378151260504,0.29681659170422625,0.30714896002617764
V24,"(-0.247, -0.0292]",16442.0,44.0,0.0999537982686509,0.12324929971988796,0.20950106920904332,0.22077021499954902
V24,"(-0.0292, 0.0585]",16465.0,20.0,0.10009361929773368,0.056022408963585436,-0.5803541702536129,-0.5556919246482577
V24,"(0.0585, 0.214]",16432.0,53.0,0.09989300651687578,0.1484593837535014,0.39621173238664315,0.40557104476709016
V24,"(0.214, 0.371]",16454.0,32.0,0.10002674837078106,0.0896358543417367,-0.10968223392628842,-0.09420843467628509
V24,"(0.371, 0.476]",16452.0,33.0,0.10001459002042602,0.09243697478991597,-0.07878901688097363,-0.06378153049639285
V24,"(0.476, 0.689]",16450.0,35.0,0.100002431670071,0.09803921568627451,-0.019826943701243525,-0.00567270338414259
V24,"(0.689, 4.023]",16477.0,9.0,0.10016656939986382,0.025210084033613446,-1.3795904197183513,-1.3255535433175192
V25,"(-10.295, -0.483]",16421.0,64.0,0.09982613558992316,0.1792717086834734,0.5854725518706951,0.5932242439607648
V25,"(-0.483, -0.27]",16451.0,34.0,0.10000851084524852,0.09523809523809523,-0.0488752690003984,-0.03430686240654068
V25,"(-0.27, -0.126]",16461.0,24.0,0.10006930259702364,0.06722689075630252,-0.3977896443762789,-0.3772007315375821
V25,"(-0.126, 0.0152]",16456.0,30.0,0.10003890672113608,0.08403361344537816,-0.174342298667777,-0.15784338030942863
V25,"(0.0152, 0.138]",16454.0,31.0,0.10002674837078106,0.08683473389355742,-0.14143093224086872,-0.12546097818038937
V25,"(0.138, 0.241]",16463.0,22.0,0.10008146094737866,0.06162464985994398,-0.48492251328684516,-0.462480028108866
V25,"(0.241, 0.348]",16466.0,20.0,0.1000996984729112,0.056022408963585436,-0.5804149033015196,-0.5557526558519688
V25,"(0.348, 0.465]",16450.0,35.0,0.100002431670071,0.09803921568627451,-0.019826943701243525,-0.00567270338414259
V25,"(0.465, 0.625]",16460.0,25.0,0.10006322342184612,0.0700280112044818,-0.35690689835999934,-0.3371346472731749
V25,"(0.625, 7.52]",16414.0,72.0,0.09978358136368058,0.20168067226890757,0.7036819618292589,0.7105719433368823
V26,"(-2.605, -0.523]",16458.0,27.0,0.1000510650714911,0.07563025210084033,-0.2798243431584685,-0.26150558439093186
V26,"(-0.523, -0.38]",16459.0,27.0,0.10005714424666862,0.07563025210084033,-0.2798851020368784,-0.26156634142357715
V26,"(-0.38, -0.288]",16462.0,22.0,0.10007538177220114,0.06162464985994398,-0.4848617691714127,-0.46241928583830144
V26,"(-0.288, -0.191]",16430.0,56.0,0.09988084816652076,0.1568627450980392,0.4513932307066962,0.4602517464506542
V26,"(-0.191, -0.0583]",16446.0,39.0,0.09997811496936096,0.1092436974789916,0.08862983160166628,0.10133845531175319
V26,"(-0.0583, 0.0761]",16452.0,33.0,0.10001459002042602,0.09243697478991597,-0.07878901688097363,-0.06378153049639285
V26,"(0.0761, 0.167]",16471.0,15.0,0.10013009434879876,0.04201680672268908,-0.868400585677605,-0.835641118777816
V26,"(0.167, 0.396]",16434.0,51.0,0.09990516486723082,0.14285714285714285,0.35762374523605317,0.3673494959150206
V26,"(0.396, 0.779]",16415.0,70.0,0.09978966053885809,0.19607843137254902,0.6754501631165266,0.6825371714041132
V26,"(0.779, 3.517]",16469.0,17.0,0.10011793599844374,0.047619047619047616,-0.7431160098151317,-0.7141588325514572
V27,"(-22.566, -0.211]",16412.0,73.0,0.09977142301332555,0.20448179271708683,0.7175971385891752,0.7243926386106001
V27,"(-0.211, -0.0888]",16475.0,10.0,0.1001544110495088,0.028011204481792718,-1.2741085153738014,-1.2253486997575047
V27,"(-0.0888, -0.0446]",16480.0,5.0,0.10018480692539636,0.014005602240896359,-1.9675591400265016,-1.8722792995677595
V27,"(-0.0446, -0.0181]",16479.0,7.0,0.10017872775021885,0.0196078431372549,-1.6310262219525562,-1.5620636916522506
V27,"(-0.0181, 0.00853]",16479.0,6.0,0.10017872775021885,0.01680672268907563,-1.7851769017798145,-1.705164535292924
V27,"(0.00853, 0.0333]",16472.0,13.0,0.10013617352397626,0.036414565826330535,-1.0115621402432278,-0.9738521663407306
V27,"(0.0333, 0.0653]",16478.0,8.0,0.10017264857504134,0.022408963585434174,-1.4974341441928387,-1.436839865404337
V27,"(0.0653, 0.126]",16472.0,13.0,0.10013617352397626,0.036414565826330535,-1.0115621402432278,-0.9738521663407306
V27,"(0.126, 0.26]",16471.0,14.0,0.10013009434879876,0.0392156862745098,-0.9373934571645565,-0.9023324932764882
V27,"(0.26, 12.152]",16278.0,208.0,0.09895681353953896,0.5826330532212886,1.772874048817192,1.7752442945222517
V28,"(-11.711, -0.162]",16393.0,92.0,0.09965591868495283,0.25770308123249297,0.9500846346254446,0.9554742017364024
V28,"(-0.162, -0.055]",16467.0,18.0,0.1001057776480887,0.05042016806722689,-0.6858361483189734,-0.658467537427708
V28,"(-0.055, -0.00531]",16475.0,10.0,0.1001544110495088,0.028011204481792718,-1.2741085153738014,-1.2253486997575047
V28,"(-0.00531, 0.0108]",16480.0,6.0,0.10018480692539636,0.01680672268907563,-1.7852375832325469,-1.7052252149045932
V28,"(0.0108, 0.0213]",16483.0,2.0,0.1002030444509289,0.0056022408963585435,-2.88403189416855,-2.660918676678073
V28,"(0.0213, 0.0326]",16483.0,2.0,0.1002030444509289,0.0056022408963585435,-2.88403189416855,-2.660918676678073
V28,"(0.0326, 0.0562]",16477.0,9.0,0.10016656939986382,0.025210084033613446,-1.3795904197183513,-1.3255535433175192
V28,"(0.0562, 0.0995]",16469.0,16.0,0.10011793599844374,0.04481792717086835,-0.8037406316315665,-0.7729993325743905
V28,"(0.0995, 0.164]",16455.0,30.0,0.10003282754595856,0.08403361344537816,-0.17428152871242408,-0.1577826122005135
V28,"(0.164, 33.848]",16314.0,172.0,0.09917566384592938,0.48179271708683474,1.580621313955788,1.5834934255606645
Amount,"(1e-06, 1.0]",16729.0,120.0,0.10235685703447178,0.3508771929824561,1.2319709788982822,1.2360991012755254
Amount,"(1.0, 3.57]",15115.0,16.0,0.09248155263769747,0.04678362573099415,-0.6814759295262603,-0.6507373500345149
Amount,"(3.57, 8.9]",16408.0,23.0,0.10039280950574529,0.06725146198830409,-0.40065182837554986,-0.379176095630325
Amount,"(8.9, 13.0]",16486.0,9.0,0.10087005469964146,0.02631578947368421,-1.3436639820894367,-1.2896270891230526
Amount,"(13.0, 22.0]",16589.0,12.0,0.10150026309670945,0.03508771929824561,-1.0622101988567578,-1.0214183443368063
Amount,"(22.0, 37.0]",16370.0,14.0,0.1001603054369241,0.04093567251461988,-0.8947700853024052,-0.8597093087021452
Amount,"(37.0, 59.9]",16532.0,14.0,0.10115150699347765,0.04093567251461988,-0.9046175905688475,-0.8695565146747719
Amount,"(59.9, 100.0]",16708.0,43.0,0.10222836794380744,0.12573099415204678,0.20693544552401338,0.2184663425888012
Amount,"(100.0, 201.95]",16073.0,34.0,0.09834310258324258,0.09941520467836257,0.010842655494537272,0.02541034733010258
Amount,"(201.95, 19656.53]",16428.0,57.0,0.10051518006828278,0.16666666666666666,0.5056870482056178,0.5143902927962866
