Class,score,Amount
0.0,0.000100971236,0.0
0.0,0.00046820508,480.33
0.0,0.00015311675,178.01
0.0,0.0003285163,12.99
0.0,1.3538274e-05,1.0
0.0,8.643137e-05,379.63
0.0,5.45336e-05,110.34
0.0,2.3919425e-05,233.15
0.0,3.095391e-05,7.47
0.0,0.00018617038,0.0
0.0,3.8437993e-05,13.99
0.0,5.38248e-05,770.97
0.0,3.8268943e-05,89.77
0.0,0.00016958934,1.0
0.0,0.0003383292,500.0
0.0,0.00020102508,5.28
0.0,5.5114495e-05,19.85
0.0,7.281553e-06,60.16
0.0,1.2640679e-05,17.24
0.0,4.1764913e-05,60.38
0.0,9.774178e-05,99.4
0.0,8.3402214e-05,115.54
0.0,0.0001582063,59.9
0.0,9.141822e-05,18.8
0.0,6.0085513e-05,4.49
0.0,4.080852e-05,95.3
0.0,0.00013720659,1.79
0.0,8.9919275e-05,20.0
0.0,0.0001144371,312.39
0.0,0.0009688073,2.28
0.0,1.9990615e-05,1.29
0.0,8.673838e-06,10.12
0.0,0.00016419266,0.0
0.0,6.373523e-05,18.98
0.0,2.8219245e-05,39.99
0.0,3.110939e-05,1.0
0.0,2.8830576e-05,12.78
0.0,0.000101377016,9.13
0.0,4.101452e-05,22.0
0.0,3.2004966e-05,24.65
0.0,8.6906344e-05,2.69
0.0,0.00021417979,67.46
0.0,2.8219245e-05,39.16
0.0,2.614657e-05,1.79
0.0,0.0007767411,19.99
0.0,0.000108244465,23.0
0.0,8.499207e-05,0.99
0.0,6.7850724e-06,1.0
0.0,3.0128196e-05,62.57
0.0,0.00038564115,11.84
0.0,2.8219245e-05,47.22
0.0,0.00027668,10.99
0.0,5.0050898e-05,21.96
0.0,0.00028978902,1.0
0.0,5.888708e-05,12.94
0.0,8.018161e-05,2540.42
0.0,9.7102165e-05,12.99
0.0,6.3884734e-05,1.0
0.0,3.5537676e-05,1.0
0.0,0.00010297213,35.64
0.0,3.0968407e-05,121.48
0.0,3.3016313e-05,7.81
0.0,6.268251e-05,110.4
0.0,4.7541806e-05,6.54
0.0,4.2791522e-05,154.83
0.0,1.7210223e-05,9.51
0.0,0.00014780364,2.95
0.0,0.00022214316,18.98
0.0,8.71505e-05,46.89
0.0,6.763764e-05,82.5
0.0,7.809599e-05,29.9
0.0,6.269944e-05,0.89
0.0,7.5925826e-05,11.5
0.0,0.00019022786,1.0
0.0,9.624814e-05,15.0
0.0,0.00016917395,1.0
0.0,4.0019167e-05,0.99
0.0,5.2876338e-05,4.77
0.0,6.259566e-05,64.36
0.0,0.0001091155,11.99
0.0,1.3290156e-05,5.0
0.0,0.00029399164,14.0
0.0,8.265776e-06,13.74
0.0,1.0419175e-05,1.0
0.0,0.00015385861,227.39
0.0,0.00027848117,85.0
0.0,0.00022281922,99.0
0.0,3.4681816e-05,1.0
0.0,0.00040625775,531.0
0.0,0.00010333154,90.0
0.0,0.00011704026,130.12
0.0,1.24789085e-05,44.43
0.0,5.5803175e-05,60.0
0.0,8.824644e-05,1.0
0.0,8.1748345e-05,80.0
0.0,0.00017258142,1.0
0.0,0.008293528,288.45
0.0,2.5587367e-05,4.38
0.0,1.6765125e-05,3.84
0.0,8.733151e-06,15.09
0.0,7.405774e-05,11.88
0.0,6.3375584e-05,396.28
0.0,1.4458031e-05,80.53
0.0,0.00023112909,29.99
0.0,0.00014815528,37.98
0.0,0.00012219964,80.5
0.0,0.0001417302,1.0
0.0,1.060822e-05,1.29
0.0,0.00017916253,367.2
0.0,0.0004474312,20.48
0.0,8.024334e-05,13.95
0.0,3.3595126e-05,668.04
0.0,0.00010321367,80.0
0.0,5.6693687e-05,12.99
0.0,0.0009996778,27.0
0.0,0.00089092256,1.54
0.0,1.867207e-05,22.03
0.0,0.00012613555,121.0
0.0,0.00015817945,24.38
0.0,4.3617125e-05,29.0
0.0,0.00014133479,24.57
0.0,0.0004067683,12.99
0.0,2.3766877e-05,19.95
0.0,4.348609e-05,24.37
0.0,2.5951389e-05,1.0
0.0,0.00012986665,7.82
0.0,7.673135e-06,8.99
0.0,2.7527894e-05,0.89
0.0,0.00011238167,642.45
0.0,7.68206e-05,30.46
0.0,7.698862e-05,159.0
0.0,8.7520275e-05,12.0
0.0,3.4576668e-05,4.0
0.0,4.6156172e-05,5.99
0.0,0.00035947195,0.89
0.0,1.4753579e-05,59.31
0.0,2.7671551e-05,189.8
0.0,0.00017979863,3.55
0.0,5.66323e-05,22.3
0.0,1.7459864e-05,1.78
0.0,0.00010394636,121.49
0.0,0.00018936013,23.07
0.0,2.8544251e-05,13.48
0.0,5.097658e-05,29.35
0.0,0.000701441,14.4
0.0,1.8366647e-05,5.3
0.0,3.947024e-05,50.0
0.0,7.1886743e-06,19.99
0.0,5.333404e-05,8.91
0.0,3.7313595e-05,8.99
0.0,0.00020317751,1.0
0.0,3.133682e-05,4.99
0.0,4.1021794e-05,10.0
0.0,1.7526494e-05,15.08
0.0,1.1311795e-05,3.59
0.0,0.00016156613,21.48
0.0,1.3685218e-05,187.95
0.0,2.9114799e-05,123.02
0.0,5.0864553e-05,89.0
0.0,9.6754535e-05,15.3
0.0,0.00031065018,1.0
0.0,2.7296566e-05,9.06
0.0,0.00032631133,9.99
0.0,2.75143e-05,25.41
0.0,0.0002295124,1.29
0.0,0.00058209803,0.76
0.0,2.8969976e-05,0.77
0.0,6.937826e-05,35.93
0.0,4.0670137e-05,11.6
0.0,0.000109233355,69.99
0.0,2.8219245e-05,47.81
0.0,3.2650198e-05,0.99
0.0,1.6059206e-05,13.99
0.0,1.546646e-05,15.0
0.0,6.734133e-05,36.19
0.0,9.60295e-06,1.0
0.0,0.0001550069,34.13
0.0,8.222729e-05,0.01
0.0,4.0573716e-05,9.99
0.0,0.00080961816,881.13
0.0,3.8423263e-05,25.0
0.0,3.8315684e-05,1.0
0.0,3.3031243e-05,1.29
0.0,0.00046973932,1.0
0.0,0.00011706224,34.99
0.0,3.840879e-05,11.99
0.0,7.544745e-05,24.95
0.0,4.357846e-05,11.72
0.0,3.3202952e-05,25.54
0.0,1.9182846e-05,158.0
0.0,6.163596e-05,8.7
0.0,0.0019970036,500.0
0.0,3.3900964e-05,4.49
0.0,2.1922673e-05,1.0
0.0,0.00024817284,378.66
0.0,0.000651311,67.2
0.0,2.9649918e-05,1.29
0.0,0.00015575928,500.0
0.0,0.00015725667,83.5
0.0,0.00021187465,50.78
0.0,0.00026018173,89.17
0.0,5.1023562e-05,467.74
0.0,0.0001674128,7.49
0.0,3.201724e-05,8.99
0.0,3.0558393e-05,26.95
0.0,1.7496417e-05,1.0
0.0,0.00013906232,22.0
0.0,6.4416956e-05,13.66
0.0,9.6720105e-06,20.33
0.0,3.0558393e-05,27.09
0.0,2.2128455e-05,8.99
0.0,0.00016300958,14.96
0.0,0.0013095669,0.76
0.0,5.9178685e-05,26.89
0.0,0.00013670328,0.0
0.0,2.4753528e-05,73.81
0.0,0.0003230833,293.5
0.0,4.9584803e-05,1.0
0.0,3.5375004e-05,6.99
0.0,2.4924671e-05,32.51
0.0,0.00010505534,23.32
0.0,4.3117583e-05,46.17
0.0,2.4224812e-05,5.49
0.0,0.00018045404,1.0
0.0,1.625247e-05,146.25
0.0,4.1239327e-05,173.0
0.0,0.021736173,7712.43
0.0,0.00010146251,13.99
0.0,6.569133e-05,94.48
0.0,6.483659e-05,0.89
0.0,0.00016860533,5.83
0.0,9.12328e-05,1.0
0.0,5.36455e-05,225.89
0.0,0.00011260544,79.0
0.0,0.0001912164,1.0
0.0,0.00074009434,3.09
0.0,6.0281505e-05,44.88
0.0,0.00019622025,180.4
0.0,0.00013674397,9.93
0.0,6.451144e-05,158.0
0.0,0.00050048303,30.08
0.0,2.486169e-05,1.79
0.0,9.467075e-05,23.0
0.0,6.459935e-05,38.2
0.0,1.3803709e-05,69.34
0.0,0.00017650801,28.0
0.0,2.9925206e-05,21.5
0.0,0.0002749455,231.0
0.0,0.00021369716,39.5
0.0,0.0007423961,5.0
0.0,3.9403676e-05,69.95
0.0,0.0002314813,1.0
0.0,2.8969976e-05,0.92
0.0,6.459787e-05,276.93
0.0,0.00010564786,10.0
0.0,2.519777e-05,15.25
0.0,4.5311022e-05,20.15
0.0,3.2235068e-05,80.14
0.0,2.8969976e-05,1.08
0.0,0.00013756173,1.0
0.0,7.47771e-05,7.68
0.0,1.42320505e-05,3.0
0.0,0.0001200444,1.0
0.0,2.341808e-05,1.0
0.0,0.00021837297,1.0
0.0,6.494878e-05,10.7
0.0,0.000106546955,42.56
0.0,7.6268414e-05,13.48
0.0,5.031386e-05,240.39
0.0,9.625631e-05,4.0
0.0,2.450711e-05,24.99
0.0,0.002323253,37.96
0.0,0.00016631972,3.75
0.0,5.522187e-05,5.14
0.0,5.4901993e-05,6.0
0.0,1.2427273e-05,124.4
0.0,0.00014279493,30.5
0.0,0.0001379124,65.26
0.0,0.0005566215,2.5
0.0,4.2926724e-05,85.11
0.0,0.00023146186,1.0
0.0,1.9591653e-05,5.0
0.0,0.00038417982,4.51
0.0,2.0196378e-05,80.7
0.0,6.1725135e-05,19.9
0.0,2.892062e-05,3.71
0.0,1.6338643e-05,18.0
0.0,2.8969976e-05,0.77
0.0,4.2156218e-05,8.99
0.0,0.0001613983,49.95
0.0,0.00014737611,0.99
0.0,0.00022684842,51.67
0.0,0.000144301,4.46
0.0,0.00012381369,100.0
0.0,0.00013087259,19.99
0.0,0.00035939677,1.0
0.0,0.000103547274,50.0
0.0,1.6464854e-05,34.7
0.0,0.00011253535,158.0
0.0,2.4836241e-05,8.91
0.0,3.3864453e-05,9.95
0.0,8.451636e-05,30.33
0.0,2.0139487e-05,4.0
1.0,0.015053599,529.0
0.0,8.880894e-06,9.99
0.0,0.00066962035,487.94
0.0,2.5184918e-05,13.67
0.0,3.752796e-05,44.48
0.0,4.6743706e-05,99.71
0.0,1.8719604e-05,16.31
0.0,0.00044860435,5.26
0.0,1.5335787e-05,1.0
0.0,0.00024088552,5.46
0.0,6.740005e-05,68.0
0.0,2.80389e-05,1.29
0.0,0.00011083681,0.76
0.0,8.414363e-05,86.4
0.0,0.00010070392,8.0
0.0,2.3273567e-05,19.99
0.0,0.00087456935,64.31
0.0,1.7650667e-05,9.87
0.0,5.0394152e-05,10.97
0.0,6.5260196e-05,0.89
0.0,9.773665e-05,53.7
0.0,3.4076154e-05,2.27
0.0,3.067875e-05,73.0
0.0,0.00014857404,7.21
0.0,0.0001706515,9.97
0.0,2.9823555e-05,77.89
0.0,0.00038875572,1.0
0.0,5.7344434e-05,17.77
0.0,0.00010996996,9.99
0.0,7.844642e-05,13.99
0.0,2.543655e-05,1.98
0.0,2.9343255e-05,18.25
0.0,8.744777e-06,5.0
0.0,7.2909585e-05,55.07
0.0,0.00017876306,13.27
0.0,3.9455677e-05,27.82
0.0,6.107317e-05,40.83
0.0,9.668131e-05,113.92
0.0,2.6866108e-05,10.0
0.0,1.909997e-05,8.82
0.0,4.2904256e-05,18.4
0.0,0.00011607232,5.99
0.0,2.2232143e-05,28.52
0.0,1.3472575e-05,39.0
0.0,0.00013048443,7.69
0.0,3.9606544e-05,50.0
0.0,1.3532027e-05,1.0
0.0,0.00018319461,28.98
0.0,2.5405301e-05,76.81
0.0,0.41021043,2.0
0.0,3.268322e-05,1.0
0.0,7.632458e-05,94.5
0.0,1.7541777e-05,18.8
0.0,5.04634e-05,1.0
0.0,1.4784001e-05,1.98
0.0,0.0001599714,25.3
0.0,0.00013521705,69.64
0.0,0.00018026488,1.0
0.0,7.288033e-05,10.66
0.0,0.00018697766,100.0
0.0,6.686448e-05,52.92
0.0,6.336712e-05,8.95
0.0,1.7459364e-05,18.0
0.0,0.00010548649,30.5
0.0,0.000132159,12.87
0.0,2.2901086e-05,614.87
0.0,4.73496e-05,72.19
0.0,0.00018989677,5.19
0.0,1.0885187e-05,44.99
0.0,0.00023719681,27.5
0.0,0.0002609016,1.18
0.0,2.182969e-05,160.0
0.0,0.0002491161,29.9
0.0,4.279911e-05,28.79
0.0,6.3214306e-05,201.43
0.0,2.08266e-05,1.98
0.0,9.17227e-05,139.97
0.0,5.2366345e-06,14.9
0.0,0.00016637142,7.0
0.0,0.00013471629,213.04
0.0,5.7471607e-05,34.9
0.0,7.398213e-05,58.0
0.0,0.00013200144,6.1
0.0,0.00011826141,1.03
0.0,6.697431e-05,5.49
0.0,2.1135367e-05,10.48
0.0,6.967389e-05,155.98
0.0,2.6420379e-05,8.67
0.0,5.712709e-05,160.0
0.0,2.2648817e-05,2.49
0.0,5.898076e-05,60.0
0.0,0.00014355441,1.0
0.0,0.0001438456,106.77
0.0,0.000105644634,1.0
0.0,3.8315684e-05,1.0
0.0,6.171836e-05,3.58
0.0,0.0003427439,668.5
0.0,3.2672247e-05,32.99
0.0,1.18233675e-05,5.37
0.0,0.00024049287,59.18
0.0,4.9730137e-05,5.6
0.0,7.5346043e-06,12.15
0.0,3.897669e-05,0.89
0.0,9.203232e-05,70.6
0.0,7.9684636e-05,1.79
0.0,1.8966559e-05,64.61
0.0,0.00039380734,6.99
0.0,0.00015441299,39.2
0.0,0.0020425976,1.0
0.0,0.00014421104,44.99
0.0,6.674535e-05,8.34
0.0,0.0002600644,21.3
0.0,2.0619214e-05,79.54
0.0,9.5094365e-05,0.89
0.0,9.56806e-05,6.99
0.0,7.23779e-06,77.63
0.0,2.8219245e-05,52.15
0.0,6.808604e-05,7.3
0.0,3.0445908e-05,9.51
0.0,3.8307975e-05,212.0
0.0,0.00017952113,25.0
0.0,2.565204e-05,23.88
0.0,0.0010484812,0.0
0.0,1.5993288e-05,3.05
0.0,8.12963e-05,1.0
0.0,5.4554774e-05,1.98
0.0,0.0002609016,1.18
0.0,6.401915e-05,42.0
0.0,0.00027244538,10.99
0.0,4.0950894e-05,158.0
0.0,6.5487698e-06,14.93
0.0,0.00014109214,107.26
0.0,9.331048e-05,0.0
0.0,0.0002021144,17.5
0.0,6.6948385e-05,1.79
0.0,2.012785e-05,1.29
0.0,8.138596e-05,11.48
0.0,0.010490329,1.0
0.0,0.0004096817,15.15
0.0,2.9118462e-05,33.26
0.0,2.1954913e-05,3.59
0.0,8.440779e-05,1.77
0.0,3.3399116e-05,6.05
0.0,4.7176214e-05,16.41
0.0,7.7895544e-05,286.58
0.0,1.9411276e-05,5.91
0.0,4.3520522e-05,12.95
0.0,0.00064611,6.06
0.0,4.40506e-05,0.99
0.0,3.599451e-05,200.24
0.0,8.9033194e-05,170.18
0.0,7.015543e-06,0.99
0.0,2.5006335e-05,11.5
0.0,0.00014971872,10.94
0.0,3.0695606e-05,2.69
0.0,3.3422282e-05,16.5
0.0,6.739003e-05,18.0
0.0,9.087585e-05,7.26
0.0,0.0001232249,20.22
0.0,1.4861253e-05,47.31
0.0,4.705584e-05,39.95
0.0,4.601852e-05,11.99
0.0,6.536844e-05,55.45
0.0,1.2040015e-05,8.99
0.0,5.776799e-05,12.99
0.0,0.00015226443,1.0
0.0,5.131967e-05,20.0
0.0,0.00017427193,1.0
0.0,3.9808412e-05,51.68
0.0,6.325923e-05,7.91
0.0,4.9851973e-05,7.42
0.0,0.00014861031,6.99
0.0,4.044924e-05,10.98
0.0,3.786671e-05,4.49
0.0,9.312239e-05,20.0
0.0,3.0415786e-05,315.83
0.0,2.7755937e-05,9.1
0.0,0.00012227669,1.0
0.0,0.00012730728,54.8
0.0,0.00017353852,11.29
0.0,0.00012868572,1.0
0.0,8.855142e-05,192.88
0.0,0.00028366747,118.98
0.0,9.964523e-05,1.0
0.0,0.00020849626,1.0
0.0,5.79938e-05,5.0
0.0,3.1876578e-05,76.98
0.0,5.8354002e-05,20.43
0.0,6.0643884e-05,91.64
0.0,6.77802e-05,0.99
0.0,0.00012078386,16.19
0.0,8.861326e-06,5.0
0.0,0.0004830567,980.0
0.0,2.4411194e-05,4.56
0.0,3.445866e-05,11.02
0.0,2.8185383e-05,58.92
0.0,1.2709131e-05,4.99
0.0,3.8315684e-05,1.0
0.0,9.2549104e-05,83.72
0.0,5.7898254e-05,189.68
0.0,4.2822543e-05,140.6
0.0,0.00017175486,23.41
0.0,0.000121515346,306.95
0.0,2.5894482e-05,6.0
0.0,4.112316e-05,158.0
0.0,4.3492393e-05,255.0
0.0,5.205656e-05,1.0
0.0,7.46554e-06,5.0
0.0,0.00010521133,26.57
0.0,2.119099e-05,20.0
0.0,0.00014868274,30.53
0.0,0.0007106152,18.94
0.0,4.307102e-05,59.95
0.0,2.1714435e-05,0.77
0.0,0.00019836532,3.85
0.0,7.668776e-05,101.38
0.0,4.6252666e-05,9.09
0.0,0.00018616291,19.99
0.0,0.00013654592,13.05
0.0,3.7132526e-05,7.81
0.0,2.4605535e-05,427.25
0.0,9.385368e-05,5.0
0.0,8.140335e-05,169.0
0.0,1.4425981e-05,158.0
0.0,2.6754862e-05,102.0
0.0,3.967357e-05,11.97
0.0,4.3262895e-05,23.43
0.0,3.622658e-05,69.99
0.0,0.00019203991,1.0
0.0,1.2836126e-05,110.14
0.0,0.00016535877,1.0
0.0,1.997558e-05,110.69
0.0,0.00010979843,1.0
0.0,5.1768093e-05,44.9
0.0,7.8280376e-05,13.23
0.0,3.460685e-05,20.22
0.0,4.9610815e-05,9.9
0.0,5.446417e-05,4.45
0.0,2.4625935e-05,1.0
0.0,0.00044176742,760.0
0.0,3.5353485e-05,9.99
0.0,4.929029e-05,1.98
0.0,3.078279e-05,10.0
0.0,0.0005525595,53.05
0.0,1.401972e-05,51.7
0.0,0.00026264944,1.0
0.0,4.1974858e-05,2.27
0.0,0.00013090778,5.47
0.0,3.8315684e-05,1.0
0.0,0.00014139476,1.0
0.0,9.398724e-06,40.0
0.0,0.000106996675,1.49
0.0,7.390627e-05,29.95
0.0,1.0818757e-05,123.79
0.0,9.091425e-05,12.99
0.0,9.6729724e-05,20.96
0.0,0.00020472151,22.71
0.0,1.2467335e-05,28.03
0.0,7.94517e-05,43.42
0.0,9.8191405e-05,0.48
0.0,0.00051725813,29.56
0.0,0.00025261292,1.0
0.0,2.7307477e-05,1.0
0.0,6.2134815e-05,56.75
0.0,6.542245e-05,181.37
0.0,5.747758e-05,20.71
0.0,9.038494e-06,4.95
0.0,4.240576e-05,152.15
0.0,0.00011911635,30.57
0.0,5.5288372e-05,1.0
0.0,0.00012305606,1.0
0.0,0.00019169268,1528.9
0.0,8.2378065e-05,34.27
0.0,1.1496877e-05,1.0
0.0,4.2444764e-05,358.8
0.0,5.7557605e-05,4.49
0.0,0.00021606042,10.0
0.0,4.676337e-05,25.39
0.0,5.268779e-05,254.74
0.0,2.7845388e-05,1.0
0.0,8.543713e-05,149.79
0.0,0.00037737953,1.0
0.0,1.051409e-05,1.0
0.0,2.1910091e-05,7.09
0.0,5.9874048e-05,28.44
0.0,0.00037566287,3.79
0.0,0.0002111881,1.0
0.0,7.308522e-05,11.38
0.0,1.1849624e-05,3.56
0.0,0.00012380036,1.0
0.0,3.1293217e-05,8.96
0.0,3.556853e-05,89.4
0.0,0.00011350681,355.05
0.0,1.9972418e-05,48.43
0.0,0.00010919274,50.2
0.0,3.0558393e-05,26.0
0.0,0.00017461475,2.28
0.0,5.0583803e-05,1.78
0.0,0.00025066143,22.02
0.0,0.000104277446,79.0
0.0,2.7851152e-05,82.29
0.0,6.68414e-05,3.03
0.0,4.7055753e-05,74.22
0.0,9.858996e-05,4.0
0.0,3.8315684e-05,1.0
0.0,8.340532e-05,28.56
0.0,6.617754e-06,20.0
0.0,0.0001458872,55.76
0.0,9.6969015e-05,9.99
0.0,0.0073780906,0.76
0.0,7.618111e-05,539.17
0.0,4.8311078e-05,170.55
0.0,0.00011585967,85.14
0.0,0.00018434144,124.88
0.0,0.00011890957,1.0
0.0,8.3190454e-05,12.0
0.0,0.0013036887,96.96
0.0,8.300535e-05,52.93
0.0,0.00019449835,302.0
0.0,0.0002774307,75.0
0.0,0.0005452629,152.44
0.0,6.848769e-05,1.25
0.0,8.5965316e-05,131.37
0.0,0.0001224503,130.07
0.0,5.5307773e-05,62.34
0.0,6.268987e-05,450.0
0.0,1.2477921e-05,10.0
0.0,9.388608e-06,5.0
0.0,4.9847124e-05,21.72
0.0,3.384014e-05,5.0
0.0,9.936419e-05,1.98
0.0,1.02333715e-05,19.51
0.0,2.9517209e-05,63.9
0.0,3.291826e-05,63.16
0.0,0.0005519528,110.0
0.0,3.1703654e-05,5.0
0.0,1.5255123e-05,3.63
0.0,3.9056387e-05,0.99
0.0,0.0016267766,35.0
0.0,5.4909793e-05,32.05
0.0,7.5251155e-05,16.15
0.0,5.990181e-05,1043.56
0.0,1.2264455e-05,5.0
0.0,3.5232257e-05,37.5
0.0,0.00046588804,75.84
0.0,2.6089358e-05,1.78
0.0,3.8315684e-05,1.0
0.0,4.0535273e-05,12.75
0.0,4.1612926e-05,8.99
0.0,3.716852e-05,19.29
0.0,0.0013593251,44.4
0.0,0.0004269105,15.19
0.0,2.615974e-05,500.0
0.0,5.7522047e-05,32.38
0.0,5.2490795e-05,50.0
0.0,1.1280898e-05,2.68
0.0,3.492616e-05,15.0
0.0,4.9614413e-05,30.02
0.0,0.00010922408,316.0
0.0,1.680197e-05,1.04
0.0,4.504773e-05,17.49
0.0,9.288143e-05,319.44
0.0,4.642324e-05,500.0
0.0,2.9991485e-05,85.06
0.0,1.5837231e-05,1.0
0.0,3.0558393e-05,28.0
0.0,2.8294806e-05,77.97
0.0,0.00012215292,406.82
0.0,8.567463e-05,16.67
0.0,9.6666285e-05,1.0
0.0,3.6704238e-05,1.0
0.0,3.880564e-05,50.03
0.0,0.00025195384,123.67
0.0,0.00022196406,120.0
0.0,2.5698682e-05,23.66
0.0,1.6757102e-05,9.99
0.0,3.5952315e-05,160.0
0.0,0.00014291727,158.0
0.0,5.4159267e-05,7.69
0.0,2.9649918e-05,1.29
0.0,3.9410366e-05,0.89
0.0,2.8294806e-05,65.44
0.0,0.00021827243,29.0
0.0,0.00053585536,5.88
0.0,0.00016684039,1.0
0.0,0.00011554204,30.33
0.0,5.106046e-05,305.85
0.0,0.000109945315,105.87
0.0,7.796354e-05,1.0
0.0,2.5190706e-05,0.89
0.0,0.0001523504,6.66
0.0,2.9343255e-05,16.07
0.0,3.7207603e-05,38.0
0.0,3.4178283e-05,179.84
0.0,1.1796528e-05,62.85
0.0,0.00024342355,459.39
0.0,0.00014308881,156.73
0.0,7.705613e-06,5.0
0.0,0.00012007636,552.18
0.0,4.879097e-05,16.21
0.0,2.2386112e-05,50.0
0.0,2.9092513e-05,70.85
0.0,6.8796784e-05,43.57
0.0,2.0603371e-05,5.0
0.0,5.8405996e-05,102.9
0.0,0.00010267944,1.0
0.0,1.2344494e-05,39.05
0.0,0.00011447661,9.78
0.0,9.413811e-06,8.95
0.0,3.473474e-05,114.89
0.0,9.661956e-05,46.73
0.0,5.9988186e-05,25.0
0.0,2.6038353e-05,3.59
0.0,0.00029949468,1.0
0.0,9.168029e-06,15.0
0.0,1.9441268e-05,2.17
0.0,0.00012952705,106.25
0.0,0.00013821744,13.29
0.0,6.3820866e-05,9.99
0.0,9.071455e-05,15.99
0.0,1.3976254e-05,78.44
0.0,7.493271e-05,120.96
0.0,8.559248e-05,9.99
0.0,4.531508e-05,60.11
0.0,1.5686168e-05,1.0
0.0,7.7708726e-05,9.77
0.0,3.070231e-05,0.99
0.0,0.00011131152,160.0
0.0,0.00011144938,4.99
0.0,6.7264504e-05,15.0
0.0,1.0339581e-05,7.81
0.0,0.00011080595,1.0
0.0,9.640715e-05,9.96
0.0,0.00011355964,180.0
0.0,4.928714e-05,5.47
0.0,9.863688e-05,29.95
0.0,1.4389611e-05,16.98
0.0,9.957784e-06,9.55
0.0,7.015543e-06,0.99
0.0,2.6778705e-05,0.89
0.0,1.5223629e-05,1.29
0.0,4.6445955e-05,49.57
0.0,0.00017647083,9.12
0.0,6.220619e-05,12.0
0.0,3.690933e-05,0.99
0.0,0.00017537278,8.99
0.0,5.2292595e-05,15.37
0.0,4.522895e-05,173.0
0.0,2.3041288e-05,1.98
0.0,3.0459616e-05,7.69
0.0,2.8294806e-05,66.21
0.0,0.00016437547,30.37
0.0,9.576768e-05,33.24
0.0,6.190516e-05,80.18
0.0,5.2837575e-05,59.76
0.0,3.1460422e-05,4.99
0.0,3.270205e-05,3.98
0.0,9.203662e-05,1.0
0.0,0.00011612567,1.0
0.0,3.5197598e-05,19.63
0.0,2.7663793e-05,15.0
0.0,8.576486e-05,90.0
0.0,1.5837231e-05,1.0
0.0,0.004133489,98.59
0.0,3.038694e-05,39.41
0.0,4.0658426e-05,5.3
0.0,4.0239367e-05,24.9
0.0,0.00076779345,0.12
0.0,3.9222487e-05,13.98
0.0,5.427912e-05,2.49
0.0,3.4535966e-05,21.05
0.0,7.536505e-05,1.0
0.0,5.901812e-05,54.08
0.0,8.2720806e-05,1.18
0.0,5.9027243e-05,50.37
0.0,5.056297e-05,35.39
0.0,5.375299e-05,9.99
0.0,3.1249856e-05,83.06
0.0,0.00013248505,1.0
0.0,8.356319e-05,35.78
0.0,1.6167463e-05,37.73
0.0,7.208868e-05,84.4
0.0,7.868376e-05,23.27
0.0,4.9998853e-05,51.79
0.0,1.6077334e-05,1.79
0.0,0.00015612818,10.0
0.0,3.7352827e-05,28.06
0.0,0.00028296516,29.18
0.0,5.2709845e-05,12.98
0.0,2.8219245e-05,36.25
0.0,3.1792846e-05,14.8
0.0,0.00014830581,28.28
0.0,1.5895957e-05,80.65
0.0,8.714128e-05,0.0
0.0,3.621314e-05,53.54
0.0,1.1659564e-05,10.99
0.0,5.9686383e-05,21.93
0.0,0.0002375544,29.99
0.0,4.926811e-05,85.32
0.0,4.4523953e-05,1.0
0.0,3.9018752e-05,7.28
0.0,0.0001389486,52.95
0.0,1.1172071e-05,2.69
0.0,4.3431508e-05,15.89
0.0,0.00034469838,500.0
0.0,4.184932e-05,14.99
0.0,2.8722066e-05,44.92
0.0,4.3591674e-05,4.13
0.0,0.00029991672,1.0
0.0,8.474596e-05,18.72
0.0,8.412782e-05,4.64
0.0,3.2997523e-05,12.84
0.0,0.00017258142,1.0
0.0,9.520978e-05,8.99
0.0,6.477417e-05,24.85
0.0,3.3819528e-05,56.0
0.0,6.807182e-05,178.9
0.0,2.8969976e-05,0.92
0.0,0.00015038346,1.0
0.0,3.1985775e-05,8.83
0.0,1.623382e-05,126.85
0.0,1.56043e-05,113.31
0.0,0.00013160166,1.0
0.0,2.332534e-05,1.0
0.0,0.00018550624,1.0
0.0,0.0003662057,31.8
0.0,0.00024984064,1.0
0.0,4.249211e-05,22.48
0.0,5.2662468e-05,13.82
0.0,0.00010598224,150.0
0.0,6.8155416e-05,73.56
0.0,0.00090356177,17.92
0.0,0.00027410686,35.53
0.0,5.174559e-05,40.0
0.0,1.3181854e-05,2.31
0.0,8.6939996e-05,15.62
0.0,0.00015490717,136.89
0.0,0.00010550319,25.29
0.0,7.278288e-05,1.0
0.0,3.8440707e-05,44.0
0.0,0.00027316323,9.99
0.0,0.00012641019,1.0
0.0,8.254044e-05,13.99
0.0,5.013359e-05,1.98
0.0,0.0024678914,3.99
0.0,5.479816e-05,24.9
0.0,9.316201e-05,122.36
0.0,0.00016864504,316.58
0.0,3.3855733e-05,29.5
0.0,0.00013312556,15.18
0.0,0.00063913595,0.0
0.0,1.977991e-05,7.69
0.0,1.4273603e-05,5.0
0.0,1.9296529e-05,33.0
0.0,0.00011950294,17.61
0.0,2.7628646e-05,106.0
0.0,3.4180237e-05,239.4
0.0,2.5684252e-05,17.99
0.0,7.715759e-05,313.24
0.0,2.7348602e-05,21.95
0.0,4.5071323e-05,60.9
0.0,6.5583605e-05,2.99
0.0,0.00024208115,6.48
0.0,2.8294806e-05,61.9
0.0,4.0782536e-05,189.49
0.0,3.3125027e-05,3.84
0.0,6.84309e-05,20.0
0.0,5.687764e-05,21.8
