Class,score,Amount
0.0,0.00015610228,1.79
0.0,0.00013611316,3.25
0.0,0.000201648,248.11
0.0,0.00012300596,13.8
0.0,0.00010175638,11.85
0.0,0.0011561194,0.76
0.0,0.00010248674,205.95
0.0,1.8831226e-05,18.23
0.0,0.00017083042,10.59
0.0,2.1693404e-05,1.29
0.0,0.000104553255,74.9
0.0,4.9834485e-05,0.99
0.0,0.00011598678,30.93
0.0,9.031681e-05,180.8
0.0,0.00010545681,8.34
0.0,1.8188455e-05,2.69
0.0,9.377317e-05,82.94
0.0,3.586845e-05,1.0
0.0,0.00035631427,9.99
0.0,2.2909715e-05,4.78
0.0,0.00060817733,1.89
0.0,2.5607336e-05,0.89
0.0,0.0003666273,20.62
0.0,3.9473365e-05,87.0
0.0,5.796411e-05,68.0
0.0,8.0371e-05,201.0
0.0,0.00021666425,29.15
0.0,4.6759087e-05,14.7
0.0,4.2270425e-05,24.67
0.0,0.00020907178,10.59
0.0,4.753949e-05,38.4
0.0,2.348625e-05,8.9
0.0,4.154746e-05,11.27
0.0,0.00021820543,1.29
0.0,0.00012437186,149.0
0.0,3.288619e-05,62.98
0.0,4.2501226e-05,35.97
0.0,1.2126497e-05,2.69
0.0,1.5513731e-05,1.79
0.0,8.728915e-05,47.19
0.0,5.7135097e-05,1.8
0.0,0.000103185135,268.0
0.0,3.9783103e-05,137.75
0.0,9.052919e-05,148.9
0.0,0.00024351178,207.72
0.0,1.9123117e-05,1.29
0.0,6.0256967e-05,39.0
0.0,4.408964e-05,1.98
0.0,2.9823326e-05,0.76
0.0,8.7813365e-05,2.33
0.0,0.000118167176,805.92
0.0,3.0110503e-05,29.99
0.0,0.00012141192,32.2
0.0,0.00023609147,155.0
0.0,1.0924175e-05,8.99
0.0,9.525619e-05,1.0
0.0,0.00013197225,69.99
0.0,6.0586193e-05,7.49
0.0,6.501961e-05,1.79
0.0,6.0463546e-05,99.0
0.0,5.209559e-05,9.99
0.0,9.528962e-05,1318.0
0.0,2.1933776e-05,25.06
0.0,0.00030759847,145.42
0.0,5.4636457e-05,152.41
0.0,0.000107856344,13.99
0.0,0.00013531676,29.0
0.0,0.00024341754,9.99
0.0,1.8952258e-05,160.0
0.0,2.6651065e-05,39.53
0.0,1.137099e-05,39.99
0.0,2.5884925e-05,6.45
0.0,0.00013932565,551.36
0.0,7.3106853e-06,3.77
0.0,2.5670712e-05,85.45
0.0,3.988228e-05,2.69
0.0,6.8001296e-05,53.05
0.0,0.00016024071,260.0
0.0,0.00012067369,14.31
0.0,0.00017582603,67.75
0.0,0.00011988048,1.52
0.0,0.00028454725,635.93
0.0,3.47525e-05,141.89
0.0,0.00010893741,269.95
0.0,0.00017545608,36.0
0.0,3.0140869e-05,0.0
0.0,0.00020504171,7.61
0.0,2.6495622e-05,7.75
0.0,2.7222219e-05,2.99
0.0,3.0874486e-05,9.92
0.0,2.1949156e-05,74.56
0.0,7.2945404e-05,1.0
0.0,1.0852682e-05,17.98
0.0,9.363476e-05,100.02
0.0,0.00012538163,46.07
0.0,2.3640672e-05,340.53
0.0,1.0544143e-05,1.98
0.0,5.793383e-05,1.0
0.0,6.458833e-05,367.7
0.0,7.1812996e-05,1.79
0.0,0.00010992173,1.0
0.0,2.0331769e-05,5.74
0.0,6.496235e-05,9.99
0.0,2.9380382e-05,114.0
0.0,6.2626474e-05,72.6
0.0,5.4780765e-05,15.99
0.0,0.00013573651,53.73
0.0,0.00012165331,109.53
0.0,0.00012305981,22.49
0.0,6.834657e-05,0.89
0.0,0.00015013259,31.02
0.0,5.2771808e-05,67.58
0.0,0.0001117935,109.0
0.0,6.815496e-05,16.0
0.0,0.00013417478,119.75
0.0,6.36749e-05,1.0
0.0,5.177066e-05,1.79
0.0,0.00097512145,2319.97
0.0,5.2678944e-05,37.5
0.0,5.4191038e-05,7.55
0.0,0.00031130362,373.68
0.0,9.174762e-05,163.0
0.0,6.363508e-05,131.89
0.0,5.642293e-05,11.08
0.0,4.343793e-05,10.4
0.0,6.983533e-05,1.5
0.0,9.910566e-05,291.16
0.0,6.9755326e-05,5.64
0.0,3.8607497e-05,11.27
0.0,9.501016e-05,305.0
0.0,9.63396e-05,30.0
0.0,7.657237e-05,435.7
0.0,4.325316e-05,8.96
0.0,3.542672e-05,27.98
0.0,7.688495e-05,760.86
0.0,4.9554408e-05,1.46
0.0,2.4574605e-05,1.98
0.0,6.226798e-05,158.77
0.0,4.0048948e-05,103.39
0.0,1.0575704e-05,6.47
0.0,8.549174e-05,30.0
0.0,0.0008338093,3.88
0.0,3.988829e-05,15.0
0.0,0.00011981021,83.49
0.0,9.261726e-05,24.81
0.0,5.3344924e-05,59.0
0.0,0.00036918413,308.28
0.0,1.4013972e-05,17.02
0.0,0.00024591893,100.0
0.0,4.3047574e-05,127.69
0.0,9.888071e-05,1.98
0.0,4.948013e-05,15.95
0.0,3.0490655e-05,11.86
0.0,1.7934826e-05,1.79
0.0,0.0001597653,5.0
0.0,3.1687512e-05,86.7
0.0,1.2219426e-05,2.0
0.0,1.3643037e-05,11.0
0.0,4.1881056e-05,10.0
0.0,1.0490473e-05,69.83
0.0,0.00036337003,1.79
0.0,4.2502277e-05,38.6
0.0,7.978903e-05,50.0
0.0,0.00013724701,76.38
0.0,1.9551133e-05,105.96
0.0,6.700446e-05,71.32
0.0,6.5933265e-05,13.2
0.0,4.7729733e-05,1.29
0.0,0.00010207437,0.99
0.0,1.0777781e-05,16.99
0.0,0.0001175262,7.48
0.0,3.3563967e-05,8.81
0.0,2.1944803e-05,20.0
0.0,3.7546e-05,5.0
0.0,8.456835e-05,64.99
0.0,0.00030886295,293.6
0.0,0.00017218941,1.82
0.0,2.304643e-05,95.75
0.0,2.2368931e-05,1.29
0.0,9.8738245e-05,224.25
0.0,0.00017363086,166.85
0.0,5.1166768e-05,15.95
0.0,8.147037e-05,15.99
0.0,2.6673619e-05,58.0
0.0,5.1563577e-05,0.99
0.0,2.49809e-05,9.99
0.0,5.1988198e-05,149.17
0.0,8.688472e-05,0.89
0.0,0.0001817566,751.67
0.0,0.00018171621,1.0
0.0,0.00011532474,62.65
0.0,3.4983295e-05,32.0
0.0,4.2802418e-05,1.98
0.0,0.000115117866,53.61
0.0,4.077316e-05,2.0
0.0,0.0003943128,667.72
0.0,4.706042e-05,303.9
0.0,0.00013276793,582.98
0.0,0.00010488287,18.31
0.0,4.5748766e-05,105.25
0.0,0.00013195249,949.32
0.0,6.485489e-05,2.99
0.0,2.5354859e-05,0.99
0.0,3.570988e-05,39.99
0.0,7.704039e-05,49.9
0.0,2.6421287e-05,28.35
0.0,0.000119600736,99.9
0.0,4.0926298e-05,99.99
0.0,6.197327e-05,167.0
0.0,3.1533862e-05,10.5
0.0,6.208903e-05,22.78
0.0,4.7696474e-05,22.74
0.0,1.5886666e-05,3.76
0.0,9.160932e-05,19.99
0.0,2.0679867e-05,31.35
0.0,0.00011821507,117.0
0.0,0.0001372287,22.96
0.0,3.61888e-05,11.58
0.0,7.0597314e-05,79.0
0.0,0.00054019253,25.99
0.0,2.0874122e-05,65.39
0.0,0.00021686577,87.9
0.0,5.0411647e-05,39.44
0.0,9.962385e-05,12.99
0.0,3.1740983e-05,89.99
0.0,3.5219487e-05,6.99
0.0,2.2699742e-05,1.78
0.0,0.00012789009,18.0
0.0,0.00016367293,0.89
0.0,0.4041039,2.69
0.0,3.5705896e-05,15.95
0.0,8.790385e-05,400.0
0.0,0.00022696046,4.0
0.0,2.5091831e-05,134.0
0.0,5.247868e-05,3.59
0.0,2.0866202e-05,51.95
0.0,0.00017750396,106.83
0.0,5.672608e-05,29.99
0.0,5.5454173e-05,14.95
0.0,5.8971377e-06,38.7
0.0,1.1441478e-05,3.57
0.0,9.850652e-05,1.0
0.0,1.6575183e-05,38.85
0.0,4.021148e-05,174.6
0.0,7.2300845e-06,9.99
0.0,0.000105197294,22.19
0.0,0.00013726992,73.12
0.0,0.00020276025,150.0
0.0,0.0008513493,29.56
0.0,0.00023865864,40.28
0.0,3.0394473e-05,40.69
0.0,0.00020761012,347.48
0.0,0.00045756708,358.78
0.0,1.073175e-05,40.97
0.0,1.8658222e-05,24.0
0.0,0.00063437695,376.13
0.0,0.010799824,0.76
0.0,0.00017954782,100.0
0.0,0.00091206253,0.12
0.0,9.110196e-05,9.99
0.0,2.4823099e-05,15.0
0.0,0.0007754657,0.0
1.0,0.21491802,98.01
0.0,2.6425672e-05,155.83
0.0,3.274221e-05,0.89
0.0,0.000309292,1.0
0.0,4.980541e-05,0.77
0.0,3.488685e-05,15.0
0.0,4.4077115e-05,2.12
0.0,2.3363296e-05,31.46
0.0,0.00011301087,7.6
0.0,0.00014308211,30.24
0.0,8.079502e-05,9.49
0.0,8.373301e-05,11.75
0.0,0.0007721761,6.76
0.0,9.462424e-06,1.0
0.0,4.357979e-05,9.0
0.0,1.3451406e-05,17.5
0.0,4.2708474e-05,163.0
1.0,0.9864059,78.0
0.0,4.2013704e-05,488.1
0.0,7.7599725e-05,106.06
0.0,0.000100318335,510.03
0.0,8.0642465e-05,163.59
0.0,3.3178738e-05,0.22
0.0,0.00010776166,59.46
0.0,0.00014920665,6.25
0.0,5.2848613e-05,35.04
0.0,0.00013629654,91.95
0.0,4.916593e-05,843.5
0.0,2.9983965e-05,0.89
0.0,3.6216767e-05,99.0
0.0,5.0020506e-05,12.62
0.0,3.1418538e-05,2.5
0.0,3.1698513e-05,0.75
0.0,0.00027735028,33.46
0.0,4.5355246e-05,6.74
0.0,0.00017149058,10.0
0.0,5.111858e-05,54.22
0.0,1.3210131e-05,4.49
0.0,8.4882166e-05,189.16
0.0,2.345185e-05,29.24
0.0,2.8107248e-05,12.75
0.0,0.00016790038,13.35
0.0,3.4816952e-05,38.95
0.0,5.60087e-05,4.73
0.0,3.9566155e-05,3.36
0.0,0.00018072783,2173.2
0.0,8.230317e-06,9.22
0.0,4.329587e-05,242.97
0.0,1.9298774e-05,20.0
0.0,5.1396757e-05,56.65
0.0,4.549469e-05,34.95
0.0,0.00017693365,11.05
0.0,9.6382886e-05,39.0
0.0,0.00016229013,0.89
0.0,3.38184e-05,17.4
0.0,3.9409577e-05,41.53
0.0,0.00025309387,1.0
0.0,1.603801e-05,8.99
0.0,1.1816615e-05,7.28
0.0,0.0003320517,188.0
0.0,2.482833e-05,11.64
0.0,2.8140235e-05,15.4
0.0,6.3165375e-05,250.3
0.0,8.524873e-05,2.12
0.0,4.327131e-05,70.48
0.0,1.823062e-05,58.61
0.0,4.431837e-05,29.32
0.0,6.4361157e-06,5.46
0.0,2.7422091e-05,58.56
0.0,3.5197463e-05,16.0
0.0,1.7462495e-05,15.0
0.0,7.0419206e-05,7.11
0.0,8.9978894e-05,49.96
0.0,6.733131e-05,15.0
0.0,1.12857415e-05,1.0
0.0,6.038806e-05,24.99
0.0,2.2218303e-05,3.98
0.0,3.6317066e-05,20.0
0.0,4.304121e-05,40.0
0.0,0.00029241224,1.0
0.0,5.6102406e-05,1.0
0.0,0.00017518777,19.88
0.0,7.683745e-05,34.0
0.0,0.0004588189,115.59
0.0,2.4732031e-05,142.0
0.0,0.0005632798,21.66
0.0,0.00013378818,0.99
0.0,0.0038004103,1946.35
0.0,5.7202702e-05,21.89
0.0,1.3185814e-05,1.0
0.0,3.1390384e-05,0.89
0.0,0.00014222733,30.43
0.0,8.486419e-05,79.57
0.0,8.35639e-05,9.58
0.0,4.7429454e-05,1.0
0.0,0.0003766808,1.0
0.0,3.3433054e-05,15.0
0.0,4.402133e-05,29.99
0.0,5.1149105e-05,1.0
0.0,0.00012334822,54.34
0.0,2.7076507e-05,73.3
0.0,6.611983e-05,238.0
0.0,3.6979403e-05,1.0
0.0,1.39426675e-05,4.56
0.0,6.1641134e-05,1.18
0.0,0.00010294424,44.95
0.0,1.4885892e-05,38.9
0.0,0.00019241105,12.31
0.0,2.812406e-05,4.49
0.0,3.7872418e-05,82.77
0.0,0.0001361277,10.33
0.0,9.838826e-06,7.49
0.0,5.61343e-05,9.99
0.0,0.0017947827,53.19
0.0,4.7313268e-05,16.72
0.0,6.1845865e-05,1.0
0.0,9.822184e-05,6.0
0.0,0.00019122717,23.1
0.0,2.9574854e-05,3.58
0.0,3.3701403e-05,30.06
0.0,0.00040584433,1.0
0.0,8.46903e-05,12.2
0.0,0.00020931552,36.0
0.0,0.0002692221,24.67
0.0,7.522173e-05,85.95
0.0,5.3316246e-05,8.33
0.0,4.0258634e-05,12.95
0.0,6.604188e-05,56.75
0.0,6.059348e-05,361.5
0.0,8.04081e-05,2.69
0.0,5.1368927e-05,2.67
0.0,1.1922692e-05,49.99
0.0,4.9016966e-05,15.0
0.0,1.6143998e-05,2.0
0.0,0.0018630975,67.7
0.0,0.00032042686,327.62
0.0,3.8306403e-05,67.3
0.0,0.0001159273,1200.02
0.0,2.0498695e-05,32.55
0.0,0.00028712416,1.0
0.0,1.3560216e-05,0.69
0.0,1.0306631e-05,41.31
0.0,2.1705613e-05,29.5
0.0,2.2753578e-05,110.14
0.0,9.454093e-05,1.98
0.0,4.732265e-05,39.99
0.0,0.00017283224,681.05
0.0,3.131513e-05,67.61
0.0,2.9928717e-05,8.99
0.0,4.1439635e-05,94.02
0.0,4.6231722e-05,165.0
0.0,0.03666049,39.0
0.0,4.684594e-05,0.92
0.0,1.8055282e-05,84.3
0.0,3.5865334e-05,12.99
0.0,3.6764213e-05,40.0
0.0,9.0859474e-05,0.99
0.0,2.8321585e-05,1.98
0.0,5.6774465e-05,22.0
0.0,7.2144525e-05,247.31
0.0,2.8260962e-05,46.55
0.0,8.6853324e-05,42.64
0.0,5.733339e-05,28.7
0.0,4.7493137e-05,0.99
0.0,0.00015489757,42.72
0.0,0.0003323149,16.45
0.0,4.376253e-05,17.5
0.0,5.074885e-05,1.98
0.0,4.7870864e-05,79.94
0.0,4.3549127e-05,10.14
0.0,2.9165652e-05,69.0
0.0,2.8624832e-05,69.08
0.0,6.7365225e-05,26.44
0.0,2.8831537e-05,9.68
0.0,6.413231e-05,11.27
0.0,1.6797676e-05,66.99
0.0,9.587349e-05,13.41
0.0,0.00019269196,59.32
0.0,1.0481823e-05,4.26
0.0,2.802957e-05,1.29
0.0,2.8993081e-05,65.99
0.0,0.00019149994,58.85
0.0,5.368895e-05,16.0
0.0,0.000102554295,60.0
0.0,1.6008516e-05,7.5
0.0,0.00022613535,457.48
0.0,4.7705755e-05,48.92
0.0,6.334356e-05,1.51
0.0,2.859498e-05,114.14
0.0,0.00012477835,234.66
0.0,0.0001206974,211.0
0.0,2.7100348e-05,13.77
0.0,0.0004834263,1.79
0.0,2.3119646e-05,175.7
0.0,0.00016363717,36.0
0.0,0.00020050649,15.95
0.0,3.932068e-05,33.38
0.0,1.8637737e-05,34.95
0.0,3.0855852e-05,1.79
0.0,6.349669e-05,177.0
0.0,1.127807e-05,17.99
0.0,2.6363901e-05,178.75
0.0,4.6724366e-05,13.4
0.0,2.6280586e-05,102.5
0.0,2.3446126e-05,0.89
0.0,0.00070036395,4.58
0.0,9.037144e-05,6.82
0.0,2.4279068e-05,6.99
0.0,0.007165919,325.1
0.0,3.29068e-05,39.0
0.0,3.855871e-05,219.9
0.0,0.00016289197,80.17
0.0,3.4728047e-05,17.0
0.0,2.2631675e-05,2.69
0.0,0.00011089632,13.52
0.0,1.6757276e-05,127.0
0.0,0.0005256873,1.0
0.0,8.859162e-05,145.0
0.0,3.682832e-05,32.47
0.0,3.6287223e-05,32.85
0.0,0.0010026771,0.76
0.0,7.979961e-05,69.99
0.0,3.3799923e-05,34.99
0.0,4.675084e-05,22.73
0.0,0.00016306678,0.77
0.0,5.3495307e-05,189.0
0.0,3.0079449e-05,21.34
0.0,0.0001618321,9.99
0.0,0.00022897057,10.0
0.0,5.0721133e-05,123.4
0.0,0.00014204653,12.31
0.0,2.0702499e-05,11.5
0.0,2.2733711e-05,86.0
0.0,4.3924003e-05,33.5
0.0,8.315317e-06,5.0
0.0,0.000110260706,7.33
0.0,6.9064445e-05,102.46
0.0,7.0980204e-05,225.4
0.0,2.9586421e-05,9.99
0.0,0.0002024332,116.78
0.0,6.1414714e-05,29.6
0.0,0.0001486884,3629.22
0.0,1.4438188e-05,49.0
0.0,5.8442158e-05,20.0
0.0,6.525279e-05,72.04
0.0,0.00010244247,1.39
0.0,1.2662578e-05,0.92
0.0,7.419713e-05,14.89
0.0,5.8486312e-05,50.0
0.0,4.397673e-05,20.0
0.0,6.431347e-05,39.95
0.0,4.1875384e-05,12.35
0.0,5.6884313e-05,3.3
0.0,8.187981e-05,263.88
0.0,2.1096423e-05,44.99
0.0,6.47898e-05,85.25
0.0,7.562674e-05,49.99
0.0,8.297607e-05,246.0
0.0,0.000114589646,65.0
0.0,8.6272616e-05,12.47
0.0,1.2992821e-05,18.83
0.0,4.9263457e-05,321.92
0.0,8.259579e-05,12.99
0.0,2.7710686e-05,0.69
0.0,2.0636428e-05,1.98
0.0,0.00014430114,60.0
0.0,9.573819e-05,6.08
0.0,0.00017693263,100.0
0.0,5.8430567e-05,4.14
0.0,1.7444136e-05,96.0
0.0,9.786087e-05,17.94
0.0,0.00016894069,0.89
0.0,0.00035581645,13.9
0.0,0.00050802185,0.89
0.0,1.0145605e-05,1.98
0.0,1.5002212e-05,6.5
0.0,2.0973373e-05,3.87
0.0,2.3217306e-05,84.64
0.0,5.7275516e-05,49.99
0.0,0.00014578248,61.41
0.0,3.3494744e-05,16.0
0.0,5.9777176e-05,40.0
0.0,9.8771015e-05,8.13
0.0,3.0855e-05,78.9
0.0,0.000107414584,34.9
0.0,7.10448e-05,890.0
0.0,2.67556e-05,51.52
0.0,0.00067664526,10.7
0.0,0.0005219255,16.99
0.0,5.1203813e-05,9.99
0.0,1.7229338e-05,1.0
0.0,6.824191e-05,547.0
0.0,0.0002916605,37.92
0.0,5.2829717e-05,126.98
0.0,5.7439775e-05,35.0
0.0,9.085982e-05,104.0
0.0,0.0010030924,0.76
0.0,0.000103045706,57.78
0.0,0.00024979896,9.2
0.0,6.293828e-05,1.35
0.0,0.0001372588,15.21
0.0,0.00012410223,111.91
0.0,2.5934516e-05,27.4
0.0,4.6452064e-05,5.36
0.0,0.00013087584,19.58
0.0,0.00033675032,225.67
0.0,5.3686133e-05,20.0
0.0,2.7540078e-05,48.75
0.0,0.0001463407,359.0
0.0,0.00016519739,18.16
0.0,0.00010036426,25.0
0.0,0.00017258867,39.5
0.0,9.649553e-05,88.67
0.0,0.0002517742,237.0
0.0,1.5744003e-05,0.76
0.0,2.6306414e-05,19.5
0.0,0.000101119134,81.35
0.0,2.7023338e-05,1.0
0.0,1.700372e-05,9.98
0.0,4.394625e-05,99.0
0.0,2.3546374e-05,1.84
0.0,4.4753568e-05,427.64
0.0,7.302022e-05,3.8
0.0,6.23429e-05,0.77
0.0,3.412959e-05,145.0
0.0,2.5062438e-05,10.46
0.0,9.338811e-05,20.96
0.0,2.9644008e-05,424.98
0.0,9.3604576e-05,11.5
0.0,0.000100793266,51.17
0.0,2.4565654e-05,2.69
0.0,4.48482e-05,124.37
0.0,0.00019897074,73.42
0.0,8.6483815e-05,1.0
0.0,1.9824574e-05,2.0
0.0,1.2866532e-05,79.9
0.0,8.303686e-05,48.4
0.0,1.92095e-05,14.9
0.0,2.2004508e-05,1.29
0.0,8.6525135e-05,1.0
0.0,7.908192e-05,86.0
0.0,4.0945073e-05,19.67
0.0,8.185801e-06,21.98
0.0,5.9782084e-05,9.99
0.0,3.1293126e-05,6.3
0.0,0.00010230805,11.0
0.0,2.8143457e-05,45.85
0.0,0.00010550953,0.99
0.0,4.1867163e-05,101.81
0.0,6.103859e-05,83.93
0.0,0.00019070477,130.52
0.0,2.6726175e-05,49.54
0.0,6.724648e-05,1763.07
0.0,3.4104894e-05,250.0
0.0,8.9258894e-05,11.85
0.0,3.9892286e-05,1.29
0.0,2.8712235e-05,10.47
0.0,5.8951693e-05,1.98
0.0,0.0001854187,79.94
0.0,3.285321e-05,2.69
0.0,0.00024300916,1.0
0.0,3.4050558e-05,79.9
0.0,0.00013161408,15.0
0.0,1.8259156e-05,4.49
0.0,2.0618427e-05,5.0
0.0,4.587747e-05,11.5
0.0,0.00016939863,65.94
0.0,0.00019155309,1.0
0.0,5.0763323e-05,76.5
0.0,4.488564e-05,26.51
0.0,4.0161427e-05,60.16
0.0,0.000136817,15.86
0.0,0.0001221725,36.0
0.0,4.0465715e-05,202.07
0.0,5.582612e-05,38.8
0.0,2.0511445e-05,1.29
0.0,9.104815e-06,124.05
0.0,3.3542627e-05,84.38
0.0,3.624057e-05,13.08
0.0,1.7708127e-05,3.45
0.0,9.7494354e-05,14.99
0.0,3.7867256e-05,65.85
0.0,3.1624357e-05,51.55
0.0,0.000108004126,11.71
0.0,2.591175e-05,56.66
0.0,0.00011274974,11.85
0.0,0.00011607686,7.6
0.0,3.712891e-05,71.05
0.0,0.00080138573,45.17
0.0,4.0503393e-05,10.0
0.0,2.9942505e-05,15.0
0.0,7.468318e-05,35.0
0.0,7.625736e-05,170.0
0.0,8.132064e-05,28.17
0.0,5.566738e-06,4.49
0.0,4.146418e-05,76.67
0.0,1.4141943e-05,55.23
0.0,0.0003544698,10.18
0.0,0.00025850552,57.01
0.0,2.1320193e-05,2.69
0.0,2.944442e-05,39.99
0.0,5.8244336e-06,76.92
0.0,9.1228714e-05,80.0
0.0,1.3189135e-05,2.67
0.0,0.00010703576,80.4
0.0,1.560372e-05,10.0
0.0,0.00016567568,128.75
0.0,0.0001388155,1.0
0.0,5.0036728e-05,75.13
0.0,5.6041878e-05,9.9
0.0,8.768076e-06,3.68
0.0,9.430179e-05,1.0
0.0,0.0004223317,70.22
0.0,0.00047686507,35.92
0.0,9.791959e-05,19.19
0.0,0.00017015934,8.99
0.0,9.175708e-05,1.98
0.0,1.0924175e-05,8.99
0.0,1.3727372e-05,5.0
0.0,0.00031735233,4.47
0.0,8.197934e-05,29.7
0.0,0.0001206562,5.3
0.0,0.0005813847,75.28
0.0,1.4728402e-05,14.95
0.0,4.9074824e-05,15.0
0.0,0.0028390083,0.76
0.0,0.0012414621,44.0
0.0,0.00015235781,39.07
0.0,0.0001630752,1500.0
0.0,5.1917996e-05,9.99
0.0,0.00013036418,0.89
0.0,0.00011257452,6.99
0.0,3.9034534e-05,15.45
0.0,7.6801116e-05,239.0
0.0,0.00017331164,15.0
0.0,4.987066e-05,21.14
0.0,1.7468508e-05,43.99
0.0,0.00020593022,1.0
0.0,1.8154613e-05,25.0
0.0,8.090551e-05,106.12
0.0,8.3135186e-05,639.28
0.0,0.00013968082,7.21
0.0,3.7506958e-05,31.29
0.0,5.857333e-05,898.0
0.0,5.3489137e-05,15.0
0.0,6.029249e-05,49.44
0.0,0.00012258501,668.28
0.0,0.00019182231,370.0
0.0,0.0006396787,208.04
0.0,2.0411635e-05,0.77
0.0,0.001046285,0.89
0.0,0.0012618311,136.5
0.0,4.3848086e-05,44.88
0.0,5.6250374e-05,60.17
0.0,0.0001177117,204.0
0.0,8.60717e-05,99.98
0.0,0.0002186924,0.01
0.0,6.96199e-05,16.25
0.0,9.008569e-05,1.5
0.0,0.00010789039,447.36
0.0,0.00013386106,0.89
0.0,0.00021096069,1.0
0.0,6.394429e-05,111.67
0.0,5.0501e-05,3.78
0.0,6.5194574e-05,118.28
0.0,0.00039194463,67.28
0.0,0.0023842906,65.42
0.0,4.1944168e-05,46.58
0.0,1.1847533e-05,2.67
0.0,0.0001626655,34.0
0.0,7.047207e-05,56.58
0.0,5.620474e-05,10.0
0.0,3.2802247e-05,9.99
0.0,3.1713906e-05,5.74
0.0,4.0604722e-05,163.8
0.0,3.3993587e-05,45.0
0.0,0.003615266,0.77
0.0,7.007068e-05,16.39
0.0,0.00070342823,16.77
0.0,1.7178461e-05,9.0
0.0,0.00030726698,213.74
0.0,6.4379004e-05,84.9
0.0,0.00018509086,158.0
0.0,0.00014503473,208.4
0.0,6.45935e-05,2.88
0.0,9.480554e-05,1748.75
0.0,5.1635812e-05,9.99
0.0,6.45347e-05,81.0
0.0,1.0687547e-05,4.86
0.0,4.2742337e-05,172.0
0.0,1.25764445e-05,79.21
0.0,2.7140126e-05,70.0
0.0,3.7411864e-05,318.78
0.0,0.00019906105,1.52
0.0,0.00038354544,7.57
0.0,0.00011569374,24.58
0.0,0.00027588633,7.64
0.0,0.00016492401,92.74
0.0,0.0001864722,98.36
0.0,1.0915323e-05,27.5
0.0,0.0012080404,412.21
0.0,0.00010309268,186.53
0.0,3.1741438e-05,13.98
0.0,0.00033046037,15.95
0.0,5.109363e-05,7.3
0.0,1.941346e-05,14.99
0.0,0.00019484565,52.0
0.0,1.3820925e-05,7.99
0.0,5.2789732e-05,29.95
0.0,4.654177e-05,13.2
0.0,1.3111557e-05,16.29
0.0,1.544821e-05,1.0
0.0,6.0763537e-05,13.01
0.0,0.00010940578,20.0
0.0,0.00012935326,29.99
0.0,2.7377044e-05,14.32
0.0,1.6309266e-05,8.93
0.0,5.5203443e-05,131.5
0.0,2.7983657e-05,305.3
0.0,8.592594e-06,52.0
0.0,8.546964e-05,11.85
0.0,0.00018528951,24.94
0.0,6.932105e-05,5.99
0.0,0.00045682467,2.0
0.0,1.4520557e-05,17.82
0.0,2.3901868e-05,2.69
0.0,5.487169e-05,60.4
0.0,3.754231e-05,0.89
0.0,6.838099e-05,1.0
0.0,1.5772886e-05,3.78
0.0,0.00014461135,1.0
0.0,9.718174e-05,19.5
0.0,3.3795088e-05,176.0
0.0,0.0001297222,67.58
0.0,4.8058122e-05,1.0
0.0,0.00014912871,136.7
0.0,2.884017e-05,58.0
0.0,2.8605209e-05,35.0
0.0,3.6369365e-05,39.0
0.0,9.75197e-06,80.26
0.0,1.3963438e-05,3.58
0.0,0.00017827454,0.12
0.0,0.00035771413,294.94
0.0,1.57914e-05,8.99
0.0,2.3684766e-05,100.0
0.0,1.4563603e-05,5.0
0.0,1.1004394e-05,1.5
0.0,4.588692e-05,178.38
0.0,3.0662108e-05,0.89
0.0,9.4995485e-05,401.54
0.0,1.9348714e-05,35.5
0.0,3.3261043e-05,140.0
0.0,0.00012441693,430.66
0.0,0.000105733925,60.77
0.0,2.4031828e-05,59.9
0.0,6.2295774e-05,8.5
0.0,2.7912069e-05,29.56
0.0,8.585005e-05,24.99
0.0,4.9214956e-05,20.6
0.0,3.598226e-05,133.8
0.0,1.6207276e-05,8.99
0.0,0.00013937775,149.6
0.0,8.6560045e-05,2.78
0.0,1.2104175e-05,1.79
0.0,0.00019028247,389.0
0.0,1.9268926e-05,23.0
0.0,3.8908434e-05,10.0
0.0,6.688145e-05,9.99
0.0,4.0946794e-05,22.0
0.0,1.5712623e-05,79.95
0.0,9.752327e-05,153.8
0.0,0.00011427462,3.0
0.0,3.4768644e-05,5.81
0.0,5.205656e-05,1.0
0.0,6.5649685e-05,85.75
0.0,0.00022738782,1.0
0.0,0.00069977617,0.0
0.0,1.2820675e-05,89.99
0.0,0.00019010801,436.0
0.0,2.8454644e-05,189.0
0.0,2.496178e-05,40.0
0.0,8.6013446e-05,57.0
0.0,1.6385578e-05,30.58
0.0,0.00019500643,76.89
0.0,1.1508209e-05,9.86
0.0,0.0007143173,589.56
0.0,6.722359e-05,33.05
0.0,0.00014274525,1.0
0.0,2.185083e-05,12.65
0.0,2.3966599e-05,8.37
0.0,9.724551e-05,5.6
0.0,0.00027285845,405.0
0.0,0.00035688115,40.2
0.0,0.00026054838,784.05
0.0,0.00018586246,4.99
0.0,6.451224e-05,90.0
0.0,5.5776683e-05,15.95
0.0,7.3483334e-06,1.79
0.0,0.0001929926,37.9
0.0,3.7955466e-05,39.0
0.0,6.163867e-05,28.9
0.0,1.491458e-05,11.84
0.0,0.00010143542,420.0
0.0,2.404971e-05,15.0
0.0,6.884568e-05,300.0
0.0,0.00015184005,22.66
